Date,eol,Nuclear,car,cc,hid,solFot,solTer,termRenov
2017-01-12,164172.41666666666,165932.5833333333,183669.5833333333,91716.08333333333,67318.91666666666,14825.166666666666,7444.999999999999,10923.916666666666
2017-01-13,230003.5833333333,163729.16666666666,182179.8333333333,71733.0,35859.916666666664,16491.0,7212.416666666666,11046.416666666666
2017-01-14,188159.5833333333,170302.25,176881.5,46406.33333333333,43832.416666666664,18686.583333333332,7700.666666666666,10941.583333333332
2017-01-15,220970.66666666666,170107.75,174120.0833333333,38255.58333333333,19045.333333333332,15876.333333333332,6919.583333333333,10627.25
2017-01-16,274126.8333333333,170431.0,171068.5,56388.58333333333,40547.666666666664,17557.75,7382.666666666666,10310.083333333332
2017-01-17,302627.75,170463.41666666666,169329.5833333333,68348.91666666666,56479.83333333333,19047.666666666664,5982.0,9985.5
2017-01-18,215809.75,170433.3333333333,173818.75,117647.33333333333,90094.5,16900.916666666664,6366.166666666666,10621.5
2017-01-19,156009.75,170500.75,164819.0833333333,159365.25,121419.99999999999,9995.75,1464.0833333333333,10682.833333333332
2017-01-20,121806.08333333333,170517.41666666666,167920.41666666666,206962.91666666666,103831.08333333333,7218.25,385.41666666666663,10705.25
2017-01-21,76704.16666666666,170509.5833333333,151589.8333333333,113005.41666666666,86927.08333333333,13368.166666666666,3841.4166666666665,10939.166666666666
2017-01-22,129348.5,168745.5833333333,151503.16666666666,79558.0,41897.916666666664,13671.416666666666,5992.916666666666,11051.416666666666
2017-01-23,141262.5,170596.25,179766.0833333333,129732.16666666666,81947.16666666666,16625.333333333332,7820.833333333333,10771.25
2017-01-24,153892.41666666666,170517.25,188410.5833333333,139363.0,98191.66666666666,19420.333333333332,9070.75,10573.083333333332
2017-01-25,104358.83333333333,170504.0,183984.0833333333,184842.25,109318.75,20841.583333333332,9347.416666666666,11088.916666666666
2017-01-26,146569.8333333333,170514.66666666666,188154.5833333333,136506.8333333333,97404.5,9536.416666666666,763.8333333333333,10932.75
2017-01-27,209284.75,170562.0,187248.3333333333,77616.5,67091.0,6837.916666666666,669.5833333333333,11242.25
2017-01-28,202652.5,170523.75,146492.0,41030.33333333333,14081.75,17519.916666666664,4410.833333333333,11079.166666666666
2017-01-29,148068.8333333333,170621.75,144598.5,41297.58333333333,-5911.5,10465.0,2644.75,11147.166666666666
2017-01-30,143064.41666666666,170574.8333333333,160039.66666666666,72023.83333333333,36621.33333333333,13378.166666666666,4259.75,10989.25
2017-01-31,116575.58333333333,170528.66666666666,170623.0833333333,113086.25,80083.16666666666,16830.083333333332,4188.166666666666,10893.916666666666
2017-02-01,162741.41666666666,170581.3333333333,174670.5833333333,66669.25,38237.416666666664,11843.416666666666,1668.0,10595.25
2017-02-02,291193.9166666666,170531.0,111632.5,37703.33333333333,5740.083333333333,5636.666666666666,292.0,10810.916666666666
2017-02-03,273538.25,170468.5,82255.08333333333,39761.75,50125.58333333333,10007.5,607.5,10777.583333333332
2017-02-04,278307.75,159942.5833333333,56500.166666666664,27211.0,36639.0,7851.833333333333,848.9166666666666,10622.75
2017-02-05,310724.4166666666,164116.0833333333,35952.08333333333,27439.166666666664,23230.583333333332,16136.083333333332,1722.4166666666665,9613.0
2017-02-06,279977.8333333333,169431.0,97170.66666666666,48621.166666666664,61802.5,18095.333333333332,8361.5,10309.916666666666
2017-02-07,224420.16666666666,170513.3333333333,144092.5,59388.33333333333,64455.25,11975.583333333332,1592.4166666666665,10624.916666666666
2017-02-08,241906.5,170505.16666666666,155591.75,57444.75,66274.16666666666,22507.166666666664,10805.083333333332,10234.5
2017-02-09,132707.5,170615.5833333333,161541.8333333333,83128.83333333333,111659.33333333333,18542.25,3449.0,10685.083333333332
2017-02-10,122377.91666666666,170599.25,160976.0,98538.91666666666,124656.91666666666,11056.583333333332,580.0,10810.083333333332
2017-02-11,182049.3333333333,170475.75,116654.0,41680.166666666664,70609.25,6918.25,915.8333333333333,10427.0
2017-02-12,310577.4166666666,170540.41666666666,55799.0,20677.916666666664,7120.333333333333,6426.666666666666,90.25,10308.333333333332
2017-02-13,228927.0,170496.0833333333,114366.0,46805.83333333333,63040.5,10418.0,1932.0833333333333,9878.083333333332
2017-02-14,110860.41666666666,170586.8333333333,132604.8333333333,59169.666666666664,85331.41666666666,16352.583333333332,2912.5,10664.0
2017-02-15,106402.5,170600.41666666666,134547.75,68267.58333333333,70793.33333333333,19077.083333333332,4411.916666666666,10793.416666666666
2017-02-16,76417.25,170600.5,152630.3333333333,80278.0,78848.16666666666,17516.083333333332,5429.833333333333,10407.916666666666
2017-02-17,37523.166666666664,170540.5,160878.91666666666,84667.41666666666,87376.91666666666,21002.416666666664,9315.083333333332,10767.25
2017-02-18,36996.08333333333,170539.25,137577.0833333333,65194.33333333333,67559.16666666666,16823.916666666664,2639.5,10626.416666666666
2017-02-19,137750.0,170474.5833333333,108210.16666666666,34089.25,27238.75,15740.583333333332,3595.6666666666665,10085.75
2017-02-20,141527.8333333333,170424.75,133957.5,72246.91666666666,67361.66666666666,19814.416666666664,6577.75,10080.166666666666
2017-02-21,135141.8333333333,170459.41666666666,136599.75,66154.91666666666,75840.83333333333,22145.666666666664,3366.333333333333,10383.166666666666
2017-02-22,76772.58333333333,170430.75,130659.16666666666,69754.16666666666,92192.0,18550.75,1576.1666666666665,10520.5
2017-02-23,63646.666666666664,166932.66666666666,132073.5,83957.16666666666,101186.33333333333,8053.583333333333,287.4166666666667,10805.083333333332
2017-02-24,173909.5,170367.8333333333,126293.33333333333,49062.75,62874.666666666664,14066.5,747.1666666666666,10979.25
2017-02-25,85272.91666666666,170471.25,106455.5,49037.33333333333,67078.0,21626.5,3762.9166666666665,11377.083333333332
2017-02-26,74656.58333333333,170463.41666666666,108845.75,35867.33333333333,56396.166666666664,18367.333333333332,2767.0,11234.833333333332
2017-02-27,252964.66666666666,170056.91666666666,78771.0,34564.75,35057.916666666664,16505.666666666664,2005.5833333333333,11044.75
2017-02-28,309560.3333333333,170388.66666666666,73630.16666666666,33379.0,45827.0,12905.25,1803.9166666666665,10864.833333333332
2017-03-01,141721.3333333333,170421.16666666666,95177.16666666666,51789.0,95475.41666666666,22855.166666666664,7846.333333333333,10946.166666666666
2017-03-02,88913.0,170091.16666666666,100921.58333333333,52342.75,115165.66666666666,24416.166666666664,11927.583333333332,10794.416666666666
2017-03-03,264471.4166666666,170445.0833333333,49458.916666666664,36251.75,74163.08333333333,10690.833333333332,909.0,10134.583333333332
2017-03-04,237357.16666666666,170538.16666666666,42327.5,22294.416666666664,82932.5,12145.5,384.0,10153.0
